Наименование;ИНН;Адрес;
МКОУ 'ХУЧНИНСКАЯ СОШ №2';0530007844;Российская Федерация,368650,Дагестан Респ,Табасаранский р-н,Хучни с,УЛ А.ДЖАФАРОВА
МКОУ 'ХУЦЕЕВСКАЯ СОШ';0517015620;Российская Федерация,368804,Дагестан Респ,Кизлярский р-н,Хуцеевка с
МКОУ 'ХУТХУЛЬСКАЯ  СОШ';0501001894;Российская Федерация,368380,Дагестан Респ,Агульский р-н,Хутхул с
МКОУ ''ХУТРАХСКАЯ СОШ;0538001795;Российская Федерация,368415,Дагестан Респ,Цунтинский р-н,Хутрах с
МКОУ 'Хутнибская СОШ';0510008590;Российская Федерация,368344,Дагестан Респ,Гунибский р-н,Ункида х,0
МКОУ 'ХУСТИЛЬСКАЯ СОШ';0530007682;Российская Федерация,368641,Дагестан Респ,Табасаранский р-н,Хустиль с,УЛИЦА ЦЕНТРАЛЬНАЯ,ДОМ 60
МКОУ ХУРЯКСКАЯ ООШ';0530008566;Российская Федерация,368663,Дагестан Респ,Табасаранский р-н,Хуряк с
МКОУ  'ХУРХИНСКАЯ СОШ' ЛАКСКОГО РАЙОНА РД;0520002163;Российская Федерация,368364,Дагестан Респ,Лакский р-н,Хурхи с
МКОУ 'ХУРИНСКАЯ ООШ ИМ ГАДЖИЕВА Э. И.' ЛАКСКОГО РАЙОНА РД;0520002156;Российская Федерация,368360,Дагестан Респ,Лакский р-н,Хури с
МКОУ 'ХУРИКСКАЯ СОШ ИМ. Р.ГАСАНОВА';0530005290;Российская Федерация,368659,Дагестан Респ,Табасаранский р-н,Хурик с,УЛ ЦЕНТРАЛЬНАЯ,ДОМ 25
МКОУ 'ХУПРИНСКАЯ СОШ';0538001812;Российская Федерация,368417,Дагестан Респ,Цунтинский р-н,Хупри с,УЛИЦА МИРА,ДОМ 12
МКОУ 'ХУНИНСКАЯ ООШ' ЛАКСКОГО РАЙОНА РД;0520002131;Российская Федерация,368363,Дагестан Респ,Лакский р-н,Хуна с
МКОУ 'ХУНЗАХСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА-ИНТЕРНАТ С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ ПРЕДМЕТОВ ВОЕННО-СПОРТИВНОГО ПРОФИЛЯ';0536004663;Российская Федерация,368273,Дагестан Респ,Хунзахский р-н,Арани с,0
МКОУ 'ХУНЗАХСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №1';0536006519;Российская Федерация,368260,Дагестан Респ,Хунзахский р-н,Хунзах с
МКОУ 'ХУНЗАХСКАЯ СОШ №2 ИМ.АХМЕДОВА М.М.';0536006170;Российская Федерация,368260,Дагестан Респ,Хунзахский р-н,Хунзах с
МКОУ 'ХУНГИЯНСКАЯ ООШ';0514003105;Российская Федерация,368590,Дагестан Респ,Кайтагский р-н,Хунгия с
МКОУ 'ХУЛИСМИНСКАЯ ООШ ИМ.М.С.КУНЖУЕВА';0520002050;Российская Федерация,368366,Дагестан Респ,Лакский р-н,Хулисма с
МКОУ 'ХУДИГСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА';0501001904;Российская Федерация,368386,Дагестан Респ,Агульский р-н,Худиг с
МКОУ ХСОШ;0513005702;Российская Федерация,368145,Дагестан Респ,Казбековский р-н,Хубар с
МКОУ 'ХТУНСКАЯ НОШ';0529010419;Российская Федерация,368763,Дагестан Респ,Сулейман-Стальский р-н,Хтун с
МКОУ 'ХПЮКСКАЯ СОШ';0519001990;Российская Федерация,368185,Дагестан Респ,Курахский р-н,Хпюк с
МКОУ'ХПЕДЖСКАЯ СОШ';0519001976;Российская Федерация,368185,Дагестан Респ,Курахский р-н,Хпедж с
МКОУ 'ХОСРЕХСКАЯ СОШ ИМ. АХМЕДОВА Т. А.';0518001596;Российская Федерация,368394,Дагестан Респ,Кулинский р-н,Хосрех с,УЛИЦА АМЕТ ХАНА СУЛТАНА,ДОМ 54
МКОУ 'ХОРОДИНСКАЯ НОШ';0528008375;Российская Федерация,368435,Дагестан Респ,Шамильский р-н,Хорода с
МКОУ 'ХОРЕЛЬСКАЯ СОШ ИМЕНИ БАГАУДИНОВА Б.Б.';0523000439;Российская Федерация,368783,Дагестан Респ,Магарамкентский р-н,Хорель с
МКОУ 'ХОРЕДЖСКАЯ СОШ';0535003723;Российская Федерация,368680,Дагестан Респ,Хивский р-н,Хоредж с
МКОУ 'ХОНОХСКАЯ НОШ';0528008520;Российская Федерация,368438,Дагестан Респ,Шамильский р-н,Хонох с,УЛИЦА ИМАМА ШАМИЛЯ,ДОМ 8
МКОУ 'ХОДЖАКАЗМАЛЯРСКАЯ СОШ ИМ.М.К.КАЗИЕВА';0523000703;Российская Федерация,368798,Дагестан Респ,Магарамкентский р-н,Ходжа-Казмаляр с
МКОУ 'Хлютская СОШ';0526007930;Российская Федерация,368700,Дагестан Респ,Рутульский р-н,Хлют с,0
МКОУ 'ХИНИНСКАЯ НОШ';0536006195;Российская Федерация,368260,Дагестан Респ,Хунзахский р-н,Хини с,0
МКОУ 'Хиндахская СОШ';0510008409;Российская Федерация,368353,Дагестан Респ,Гунибский р-н,Хиндах с
МКОУ 'ХИНДАХСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА';0536006188;Российская Федерация,368267,Дагестан Респ,Хунзахский р-н,Хиндах с,УЛ ШКОЛЬНАЯ,ДОМ 8
МКОУ 'Хиндахская основная общеобразовательная школа';0532000259;Российская Федерация,368422,Дагестан Респ,Тляратинский р-н,Хиндах с,ИМАМА ШАМИЛЯ,ДОМ 5
МКОУ 'ХИМАКОРИНСКАЯ НОШ';0536006205;Российская Федерация,368264,Дагестан Респ,Хунзахский р-н,Химакоро с,УЛ ХИМАКОРИНСКАЯ,ДОМ 12
МКОУ 'ХИЛИ-ПЕНДЖИКСКАЯ СОШ';0530007562;Российская Федерация,368661,Дагестан Респ,Табасаранский р-н,Хили-Пенджик с
МКОУ 'ХИДИБСКАЯ СОШ';0532000273;Российская Федерация,368427,Дагестан Респ,Тляратинский р-н,Хидиб с,0
МКОУ 'ХИВСКАЯ СОШ ИМ.М.ШАМХАЛОВА';0535003829;Российская Федерация,368680,Дагестан Респ,Хивский р-н,Хив с,УЛИЦА ЛОМОНОСОВА,ДОМ 5
МКОУ 'ХИБЯТЛИНСКАЯ СОШ';0538001851;Российская Федерация,368423,Дагестан Респ,Цунтинский р-н,Хибиятли с,УЛИЦА ЦЕНТРАЛЬНАЯ,ДОМ 22
МКОУ 'ХЕЛЕТУРИНСКАЯ СОШ';0506006127;Российская Федерация,368989,Дагестан Респ,Ботлихский р-н,Хелетури с,УЛ АБДУЛБАСИРОВА МАГОМЕДТАГИРА,ДОМ 1
МКОУ 'Хебатлинская СОШ';0538000978;Российская Федерация,368424,Дагестан Респ,Цунтинский р-н,Хебатли с,УЛИЦА ШКОЛЬНАЯ,ДОМ 20
МКОУ 'ХВЕРЕДЖСКАЯ СОШ-ДЕТСКИЙ САД';0519001969;Российская Федерация,368188,Дагестан Респ,Курахский р-н,Хвередж с,УЛ ШОССЕЙНАЯ,ДОМ 3А
МКОУ 'ХАШАРХОТИНСКАЯ СОШ';0538104600;Российская Федерация,368410,Дагестан Респ,Цунтинский р-н,Хашархота с,УЛИЦА САИДА АФАНДИ (ЧИРКЕЙСКОГО),ДОМ 94
МКОУ 'ХАХИТИНСКАЯ СОШ';0521008369;Российская Федерация,368329,Дагестан Респ,Левашинский р-н,Хахита с,УЛ КЕРИМОВА,ДОМ 16
МКОУ 'ХАСАНАЙСКАЯ СОШ';0505002722;Российская Федерация,368060,Дагестан Респ,Бабаюртовский р-н,Хасанай с
МКОУ ХМЛ;0544020605;Российская Федерация,368006,Дагестан Респ,Хасавюрт г,УЛ ТОТУРБИЕВА,ДОМ 65
МКОУ 'ХАРАХИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА';0536006332;Российская Федерация,368265,Дагестан Респ,Хунзахский р-н,Харахи с,УЛ ОСМАГНА ГАЗИМАГОМЕДОВА,ДОМ 30
МКОУ 'ХАПИЛЬСКАЯ СОШ ИМ. М.Т. РАХМЕТОВА';0530007918;Российская Федерация,368660,Дагестан Респ,Табасаранский р-н,Хапиль с
МКОУ 'ХАНАКСКАЯ ООШ';0530007347;Российская Федерация,368654,Дагестан Респ,Табасаранский р-н,Ханак с
МКОУ 'ХАНАГСКАЯ СОШ';0530006520;Российская Федерация,368656,Дагестан Респ,Табасаранский р-н,Ханаг с,УЛИЦА ХАНАГСКАЯ,ДОМ 157
МКОУ 'ХАМАРСКАЯ НОШ';0532004976;Российская Федерация,368420,Дагестан Респ,Тляратинский р-н,Хамар с
МКОУ 'ХАМАКАЛИНСКАЯ НОШ';0528010141;Российская Федерация,368435,Дагестан Респ,Шамильский р-н,Хамакал х
МКОУ 'ХАЛАГСКАЯ СОШ';0530007548;Российская Федерация,368654,Дагестан Респ,Табасаранский р-н,Халаг с,НЕТ/НЕТ,НЕТ
МКОУ 'ХАЙМИНСКАЯ НАЧАЛЬНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА';0518001483;Российская Федерация,368390,Дагестан Респ,Кулинский р-н,Хайми с
МКОУ 'ХАДИЯЬСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА';0532000241;Российская Федерация,368423,Дагестан Респ,Тляратинский р-н,Хадиял с
МКОУ 'ХАДЖАЛМАХИНСКАЯ СОШ';0521009796;Российская Федерация,368317,Дагестан Респ,Левашинский р-н,Хаджалмахи с,УЛ ШКОЛЬНАЯ,ДОМ 1
МКОУ 'Хаджалмахинская ООШ';0521009806;Российская Федерация,368317,Дагестан Респ,Левашинский р-н,Хаджалмахи с,Н.О.ОСМАНОВА,ДОМ 5
МКОУ 'ХАДАГИНСКАЯ ООШ';0514003169;Российская Федерация,368596,Дагестан Респ,Кайтагский р-н,Хадаги с,УЛ ГЛАВНАЯ,ДОМ 60
МКОУ 'ФИТИНСКАЯ СОШ';0501001855;Российская Федерация,368389,Дагестан Респ,Агульский р-н,Фите с
МКОУ 'ФИРГИЛЬСКАЯ СОШ';0530007717;Российская Федерация,368663,Дагестан Респ,Табасаранский р-н,Фиргиль с
МБОУ 'ФИЛЯЛИНСКАЯ СОШ';0523004271;Российская Федерация,368785,Дагестан Респ,Магарамкентский р-н,Филя с
МКОУ 'УШНИГСКАЯ СОШ';0530007241;Российская Федерация,368662,Дагестан Респ,Табасаранский р-н,Ушниг с
МКОУ 'УЧКЕНТСКАЯ СОШ';0552002568;Российская Федерация,368089,Дагестан Респ,Кумторкалинский р-н,Учкент с
МКОУ 'УЦМИЮРТОВСКАЯ СОШ';0505002747;Российская Федерация,368065,Дагестан Респ,Бабаюртовский р-н,Уцми-Юрт с
МКОУ 'УСУХЧАЙСКАЯ СОШ ИМ. Х.Д.ЗАМАНОВА';0553212247;Российская Федерация,368755,Дагестан Респ,Докузпаринский р-н,Усухчай с
МКОУ 'УСУГСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА';0519001983;Российская Федерация,368188,Дагестан Респ,Курахский р-н,Усуг с,УЛИЦА ШОССЕЙНАЯ,ДОМ 6
МКОУ 'УСИШИНСКАЯ СОШ №3';0502004908;Российская Федерация,368282,Дагестан Респ,Акушинский р-н,Усиша с,УЛИЦА ШАРЛИКУНТ,ДОМ 2
МКОУ 'УСИШИНСКАЯ СОШ №2';0502004979;Российская Федерация,368282,Дагестан Респ,Акушинский р-н,Усиша с,УЛИЦА ТИИН,ДОМ 209
МКОУ 'Урчухская НОШ';0528008505;Российская Федерация,368438,Дагестан Респ,Шамильский р-н,Урчух с
МКОУ 'УРТИЛЬСКАЯ НОШ';0529908347;Российская Федерация,368695,Дагестан Респ,Хивский р-н,Уртил с
